Algoritmi.A_STAR;Heuristiikka.ESTEETON;(305, 622);(189, 616);118.48528137423855;0.320451021194458;828
Algoritmi.JPS;Heuristiikka.ESTEETON;(305, 622);(189, 616);118.48528137423857;0.32991504669189453;51
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(640, 436);(50, 627);702.6295090390234;3.0130832195281982;125861
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(640, 436);(50, 627);702.6295090390229;1.1855340003967285;210
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(640, 436);(50, 627);702.6295090390234;6.487071990966797;106901
Algoritmi.JPS;Heuristiikka.ESTEETON;(640, 436);(50, 627);702.6295090390229;0.8425941467285156;159
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(775, 50);(530, 968);1019.4823227814105;3.3522491455078125;158986
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(775, 50);(530, 968);1019.4823227814086;1.4718711376190186;287
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(775, 50);(530, 968);1019.4823227814105;3.964755058288574;108520
Algoritmi.JPS;Heuristiikka.ESTEETON;(775, 50);(530, 968);1019.4823227814086;0.7421748638153076;171
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(57, 11);(720, 398);828.2712113868682;3.3461430072784424;116487
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(57, 11);(720, 398);828.271211386865;0.6231610774993896;130
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(57, 11);(720, 398);828.2712113868682;2.4953887462615967;90125
Algoritmi.JPS;Heuristiikka.ESTEETON;(57, 11);(720, 398);828.271211386865;0.3936781883239746;75
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(188, 339);(528, 256);374.3797256769667;0.42501306533813477;23248
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(188, 339);(528, 256);374.3797256769669;0.1719958782196045;43
Algoritmi.A_STAR;Heuristiikka.ESTEETON;(188, 339);(528, 256);374.3797256769667;0.3647918701171875;14809
Algoritmi.JPS;Heuristiikka.ESTEETON;(188, 339);(528, 256);374.3797256769669;0.14203906059265137;17
Algoritmi.A_STAR;Heuristiikka.PYTHAGORAS;(561, 550);(414, 468);180.9655121145936;0.18018198013305664;7369
Algoritmi.JPS;Heuristiikka.PYTHAGORAS;(561, 550);(414, 468);180.96551211459382;0.18714475631713867;30
